Country ISO3,Country Name,Postcode,Zone Name,CRESTA Scheme,CRESTA ID,Zone Name
AUS,Australia,4371,Yangan,LowRes,Australia CR15,Inland QLD
AUS,Australia,4372,Tannymorel,LowRes,Australia CR15,Inland QLD
AUS,Australia,4373,Killarney,LowRes,Australia CR15,Inland QLD
AUS,Australia,4374,Dalveen,LowRes,Australia CR15,Inland QLD
AUS,Australia,4375,Cottonvale,LowRes,Australia CR15,Inland QLD
AUS,Australia,4376,Thulimbah,LowRes,Australia CR15,Inland QLD
AUS,Australia,4377,The Summit,LowRes,Australia CR49,Far North coast
AUS,Australia,4378,Applethorpe,LowRes,Australia CR15,Inland QLD
AUS,Australia,4380,Stanthorpe,LowRes,Australia CR15,Inland QLD
AUS,Australia,4381,Glen Aplin,LowRes,Australia CR15,Inland QLD
AUS,Australia,4382,Ballandean,LowRes,Australia CR15,Inland QLD
AUS,Australia,4383,Wallangarra,LowRes,Australia CR47,Northern Slopes
AUS,Australia,4384,Limevale,LowRes,Australia CR15,Inland QLD
AUS,Australia,4385,Texas,LowRes,Australia CR15,Inland QLD
AUS,Australia,4387,Mosquito Creek,LowRes,Australia CR15,Inland QLD
AUS,Australia,4388,Yelarbon,LowRes,Australia CR15,Inland QLD
AUS,Australia,4390,Goondiwindi,LowRes,Australia CR15,Inland QLD
AUS,Australia,4400,Kingsthorpe,LowRes,Australia CR15,Inland QLD
AUS,Australia,4401,Oakey,LowRes,Australia CR15,Inland QLD
AUS,Australia,4402,Cooyar,LowRes,Australia CR15,Inland QLD
AUS,Australia,4403,Quinalow,LowRes,Australia CR15,Inland QLD
AUS,Australia,4404,Bowenville,LowRes,Australia CR15,Inland QLD
AUS,Australia,4405,Dalby,LowRes,Australia CR15,Inland QLD
AUS,Australia,4406,Hannaford,LowRes,Australia CR15,Inland QLD
AUS,Australia,4407,Cecil Plains,LowRes,Australia CR15,Inland QLD
AUS,Australia,4408,Bell,LowRes,Australia CR15,Inland QLD
AUS,Australia,4410,Jandowae,LowRes,Australia CR15,Inland QLD
AUS,Australia,4411,Warra,LowRes,Australia CR15,Inland QLD
AUS,Australia,4412,Brigalow,LowRes,Australia CR15,Inland QLD
AUS,Australia,4413,Chinchilla,LowRes,Australia CR15,Inland QLD
AUS,Australia,4415,Miles,LowRes,Australia CR15,Inland QLD
AUS,Australia,4416,Condamine,LowRes,Australia CR15,Inland QLD
AUS,Australia,4417,Surat,LowRes,Australia CR15,Inland QLD
AUS,Australia,4418,Guluguba,LowRes,Australia CR15,Inland QLD
AUS,Australia,4419,Wandoan,LowRes,Australia CR15,Inland QLD
AUS,Australia,4420,Taroom,LowRes,Australia CR15,Inland QLD
AUS,Australia,4421,Tara,LowRes,Australia CR15,Inland QLD
AUS,Australia,4422,Inglestone,LowRes,Australia CR15,Inland QLD
AUS,Australia,4423,Glenmorgan,LowRes,Australia CR15,Inland QLD
AUS,Australia,4424,Drillham,LowRes,Australia CR15,Inland QLD
AUS,Australia,4425,Dulacca,LowRes,Australia CR15,Inland QLD
AUS,Australia,4426,Jackson South,LowRes,Australia CR15,Inland QLD
AUS,Australia,4427,Yuleba,LowRes,Australia CR15,Inland QLD
AUS,Australia,4428,Wallumbilla,LowRes,Australia CR15,Inland QLD
AUS,Australia,4454,Injune,LowRes,Australia CR15,Inland QLD
AUS,Australia,4455,Roma,LowRes,Australia CR15,Inland QLD
AUS,Australia,4461,Muckadilla,LowRes,Australia CR15,Inland QLD
AUS,Australia,4462,Amby,LowRes,Australia CR15,Inland QLD
AUS,Australia,4465,Mitchell,LowRes,Australia CR15,Inland QLD
AUS,Australia,4467,Mungallala,LowRes,Australia CR15,Inland QLD
AUS,Australia,4468,Morven,LowRes,Australia CR15,Inland QLD
AUS,Australia,4470,Charleville,LowRes,Australia CR15,Inland QLD
AUS,Australia,4472,Blackall,LowRes,Australia CR15,Inland QLD
AUS,Australia,4474,Adavale,LowRes,Australia CR15,Inland QLD
AUS,Australia,4477,Augathella,LowRes,Australia CR15,Inland QLD
AUS,Australia,4478,Tambo,LowRes,Australia CR15,Inland QLD
AUS,Australia,4479,Cooladdi,LowRes,Australia CR15,Inland QLD
AUS,Australia,4480,Quilpie,LowRes,Australia CR15,Inland QLD
AUS,Australia,4481,Farrars Creek,LowRes,Australia CR15,Inland QLD
AUS,Australia,4482,Birdsville,LowRes,Australia CR15,Inland QLD
AUS,Australia,4486,Dirranbandi,LowRes,Australia CR15,Inland QLD
AUS,Australia,4487,St George,LowRes,Australia CR15,Inland QLD
AUS,Australia,4488,Bollon,LowRes,Australia CR15,Inland QLD
AUS,Australia,4489,Wyandra,LowRes,Australia CR15,Inland QLD
AUS,Australia,4490,Cunnamulla,LowRes,Australia CR15,Inland QLD
AUS,Australia,4491,Eulo,LowRes,Australia CR15,Inland QLD
AUS,Australia,4492,Thargomindah,LowRes,Australia CR15,Inland QLD
AUS,Australia,4493,Hungerford,LowRes,Australia CR15,Inland QLD
AUS,Australia,4494,Bungunya,LowRes,Australia CR15,Inland QLD
AUS,Australia,4496,North Talwood,LowRes,Australia CR15,Inland QLD
AUS,Australia,4497,Thallon,LowRes,Australia CR15,Inland QLD
AUS,Australia,4498,Toobeah,LowRes,Australia CR15,Inland QLD
AUS,Australia,4500,Warner,LowRes,Australia CR2,Brisbane
AUS,Australia,4501,Lawnton,LowRes,Australia CR2,Brisbane
AUS,Australia,4502,Petrie,LowRes,Australia CR2,Brisbane
AUS,Australia,4503,Whiteside,LowRes,Australia CR2,Brisbane
AUS,Australia,4504,Narangba,LowRes,Australia CR2,Brisbane
AUS,Australia,4505,Burpengary,LowRes,Australia CR2,Brisbane
AUS,Australia,4506,Moorina,LowRes,Australia CR2,Brisbane
AUS,Australia,4507,Bribie Island,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4508,Deception Bay,LowRes,Australia CR2,Brisbane
AUS,Australia,4509,North Lakes,LowRes,Australia CR2,Brisbane
AUS,Australia,4510,Beachmere,LowRes,Australia CR2,Brisbane
AUS,Australia,4511,Ningi,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4512,Wamuran,LowRes,Australia CR2,Brisbane
AUS,Australia,4514,Woodford,LowRes,Australia CR15,Inland QLD
AUS,Australia,4515,Kilcoy,LowRes,Australia CR15,Inland QLD
AUS,Australia,4516,Elimbah,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4517,Beerburrum,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4518,Glass House Mountains,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4519,Beerwah,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4520,Samford Valley,LowRes,Australia CR2,Brisbane
AUS,Australia,4521,Dayboro,LowRes,Australia CR2,Brisbane
AUS,Australia,4550,Landsborough,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4551,Aroona,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4552,Maleny,LowRes,Australia CR4,Wide Bay
AUS,Australia,4553,Mooloolah,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4554,Ilkley,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4555,Palmwoods,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4556,Kunda Park,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4557,Mooloolaba,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4558,Kuluin,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4559,Kiels Mountain,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4560,Nambour,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4561,Yandina,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4562,Eumundi,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4563,Cooroy,LowRes,Australia CR4,Wide Bay
AUS,Australia,4564,Mudjimba,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4565,Boreen Point,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4566,Noosaville,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4567,Castaways Beach,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4568,Pomona,LowRes,Australia CR4,Wide Bay
AUS,Australia,4569,Cooran,LowRes,Australia CR4,Wide Bay
AUS,Australia,4570,Gympie,LowRes,Australia CR4,Wide Bay
AUS,Australia,4571,Kin Kin,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4572,Alexandra Headland,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4573,Peregian Springs,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4574,Kenilworth,LowRes,Australia CR4,Wide Bay
AUS,Australia,4575,Bokarina,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4580,Cooloola,LowRes,Australia CR3,Sunshine Coast
AUS,Australia,4581,Rainbow Beach,LowRes,Australia CR4,Wide Bay
AUS,Australia,4600,Kilkivan,LowRes,Australia CR4,Wide Bay
AUS,Australia,4601,Goomeri,LowRes,Australia CR15,Inland QLD
AUS,Australia,4605,Cherbourg,LowRes,Australia CR15,Inland QLD
AUS,Australia,4606,Wondai,LowRes,Australia CR15,Inland QLD
AUS,Australia,4608,Tingoora,LowRes,Australia CR15,Inland QLD
AUS,Australia,4610,Kingaroy,LowRes,Australia CR15,Inland QLD
AUS,Australia,4611,Mondure,LowRes,Australia CR15,Inland QLD
AUS,Australia,4612,Wigton,LowRes,Australia CR15,Inland QLD
AUS,Australia,4613,Proston,LowRes,Australia CR15,Inland QLD
AUS,Australia,4614,Yarraman,LowRes,Australia CR15,Inland QLD
AUS,Australia,4615,Nanango,LowRes,Australia CR15,Inland QLD
AUS,Australia,4620,Brooweena,LowRes,Australia CR4,Wide Bay
AUS,Australia,4621,Biggenden,LowRes,Australia CR4,Wide Bay
AUS,Australia,4625,Gayndah,LowRes,Australia CR15,Inland QLD
AUS,Australia,4626,Mundubbera,LowRes,Australia CR15,Inland QLD
AUS,Australia,4627,Eidsvold,LowRes,Australia CR15,Inland QLD
AUS,Australia,4630,Monto,LowRes,Australia CR15,Inland QLD
AUS,Australia,4650,Maryborough,LowRes,Australia CR4,Wide Bay
AUS,Australia,4655,Hervey Bay,LowRes,Australia CR4,Wide Bay
AUS,Australia,4659,Burrum Heads,LowRes,Australia CR4,Wide Bay
AUS,Australia,4660,Childers,LowRes,Australia CR4,Wide Bay
AUS,Australia,4662,Torbanlea,LowRes,Australia CR4,Wide Bay
AUS,Australia,4670,Bundaberg,LowRes,Australia CR4,Wide Bay
AUS,Australia,4671,Mount Perry,LowRes,Australia CR4,Wide Bay
AUS,Australia,4673,Yandaran,LowRes,Australia CR5,Rockhampton
AUS,Australia,4674,Euleilah,LowRes,Australia CR5,Rockhampton
AUS,Australia,4676,Gindoran,LowRes,Australia CR5,Rockhampton
AUS,Australia,4677,Miriam Vale,LowRes,Australia CR5,Rockhampton
AUS,Australia,4678,Bororen,LowRes,Australia CR5,Rockhampton
AUS,Australia,4680,Gladstone,LowRes,Australia CR5,Rockhampton
AUS,Australia,4694,Yarwun,LowRes,Australia CR5,Rockhampton
AUS,Australia,4695,Mount Larcom,LowRes,Australia CR5,Rockhampton
AUS,Australia,4697,Raglan,LowRes,Australia CR5,Rockhampton
AUS,Australia,4699,Bajool,LowRes,Australia CR5,Rockhampton
AUS,Australia,4700,Depot Hill,LowRes,Australia CR5,Rockhampton
AUS,Australia,4701,Rockhampton DC,LowRes,Australia CR6,Marlborough
AUS,Australia,4702,Gracemere,LowRes,Australia CR15,Inland QLD
AUS,Australia,4703,Yeppoon,LowRes,Australia CR6,Marlborough
AUS,Australia,4704,Yaamba,LowRes,Australia CR6,Marlborough
AUS,Australia,4705,Mount Gardiner,LowRes,Australia CR15,Inland QLD
AUS,Australia,4706,Ogmore,LowRes,Australia CR6,Marlborough
AUS,Australia,4707,St Lawrence,LowRes,Australia CR6,Marlborough
AUS,Australia,4709,Tieri,LowRes,Australia CR15,Inland QLD
AUS,Australia,4710,Emu Park,LowRes,Australia CR6,Marlborough
AUS,Australia,4711,Glendale,LowRes,Australia CR6,Marlborough
AUS,Australia,4712,Duaringa,LowRes,Australia CR15,Inland QLD
AUS,Australia,4713,Woorabinda,LowRes,Australia CR15,Inland QLD
AUS,Australia,4714,Mount Morgan,LowRes,Australia CR5,Rockhampton
AUS,Australia,4715,Biloela,LowRes,Australia CR15,Inland QLD
AUS,Australia,4716,Thangool,LowRes,Australia CR15,Inland QLD
AUS,Australia,4717,Blackwater,LowRes,Australia CR15,Inland QLD
AUS,Australia,4718,Moura,LowRes,Australia CR15,Inland QLD
AUS,Australia,4719,Theodore,LowRes,Australia CR15,Inland QLD
AUS,Australia,4720,Emerald,LowRes,Australia CR15,Inland QLD
AUS,Australia,4721,Clermont,LowRes,Australia CR15,Inland QLD
AUS,Australia,4722,Springsure,LowRes,Australia CR15,Inland QLD
AUS,Australia,4723,Capella,LowRes,Australia CR15,Inland QLD
AUS,Australia,4724,Alpha,LowRes,Australia CR15,Inland QLD
AUS,Australia,4725,Barcaldine,LowRes,Australia CR15,Inland QLD
AUS,Australia,4726,Aramac,LowRes,Australia CR15,Inland QLD
AUS,Australia,4727,Ilfracombe,LowRes,Australia CR15,Inland QLD
AUS,Australia,4728,Jericho,LowRes,Australia CR15,Inland QLD
AUS,Australia,4730,Longreach,LowRes,Australia CR15,Inland QLD
AUS,Australia,4731,Isisford,LowRes,Australia CR15,Inland QLD
AUS,Australia,4732,Tablederry,LowRes,Australia CR15,Inland QLD
AUS,Australia,4733,Corfield,LowRes,Australia CR15,Inland QLD
AUS,Australia,4735,Winton,LowRes,Australia CR15,Inland QLD
AUS,Australia,4736,Jundah,LowRes,Australia CR15,Inland QLD
AUS,Australia,4737,Sarina,LowRes,Australia CR7,Mackay
AUS,Australia,4738,Koumala,LowRes,Australia CR7,Mackay
AUS,Australia,4739,Carmila,LowRes,Australia CR7,Mackay
AUS,Australia,4740,Mackay,LowRes,Australia CR7,Mackay
AUS,Australia,4741,Eton,LowRes,Australia CR15,Inland QLD
AUS,Australia,4742,Nebo,LowRes,Australia CR15,Inland QLD
AUS,Australia,4743,Glenden,LowRes,Australia CR15,Inland QLD
AUS,Australia,4744,Moranbah,LowRes,Australia CR15,Inland QLD
AUS,Australia,4745,Dysart,LowRes,Australia CR15,Inland QLD
AUS,Australia,4746,Middlemount,LowRes,Australia CR15,Inland QLD
AUS,Australia,4750,Bucasia,LowRes,Australia CR7,Mackay
AUS,Australia,4751,Walkerston,LowRes,Australia CR7,Mackay
AUS,Australia,4753,Marian,LowRes,Australia CR7,Mackay
AUS,Australia,4754,Mirani,LowRes,Australia CR7,Mackay
AUS,Australia,4756,Finch Hatton,LowRes,Australia CR7,Mackay
AUS,Australia,4757,Crediton,LowRes,Australia CR15,Inland QLD
AUS,Australia,4798,Calen,LowRes,Australia CR7,Mackay
AUS,Australia,4799,Midge Point,LowRes,Australia CR7,Mackay
AUS,Australia,4800,Proserpine,LowRes,Australia CR8,Proserpine and Offshore Islands
AUS,Australia,4802,Airlie Beach,LowRes,Australia CR8,Proserpine and Offshore Islands
AUS,Australia,4803,Hamilton Island,LowRes,Australia CR8,Proserpine and Offshore Islands
AUS,Australia,4804,Collinsville,LowRes,Australia CR15,Inland QLD
AUS,Australia,4805,Bowen,LowRes,Australia CR8,Proserpine and Offshore Islands
AUS,Australia,4806,Home Hill,LowRes,Australia CR9,Townsville
AUS,Australia,4807,Ayr,LowRes,Australia CR9,Townsville
AUS,Australia,4808,Brandon,LowRes,Australia CR9,Townsville
AUS,Australia,4809,Giru,LowRes,Australia CR9,Townsville
AUS,Australia,4810,Rowes Bay,LowRes,Australia CR9,Townsville
AUS,Australia,4811,Mount Stuart,LowRes,Australia CR9,Townsville
AUS,Australia,4812,Mysterton,LowRes,Australia CR9,Townsville
AUS,Australia,4814,Townsville,LowRes,Australia CR9,Townsville
AUS,Australia,4815,Rasmussen,LowRes,Australia CR9,Townsville
AUS,Australia,4816,Palm Island,LowRes,Australia CR15,Inland QLD
AUS,Australia,4817,Alice River,LowRes,Australia CR15,Inland QLD
AUS,Australia,4818,Saunders Beach,LowRes,Australia CR9,Townsville
AUS,Australia,4819,Nelly Bay,LowRes,Australia CR9,Townsville
AUS,Australia,4820,Charters Towers,LowRes,Australia CR15,Inland QLD
AUS,Australia,4821,Hughenden,LowRes,Australia CR15,Inland QLD
AUS,Australia,4822,Richmond,LowRes,Australia CR15,Inland QLD
AUS,Australia,4823,Julia Creek,LowRes,Australia CR15,Inland QLD
AUS,Australia,4824,Cloncurry,LowRes,Australia CR15,Inland QLD
AUS,Australia,4825,Mount Isa,LowRes,Australia CR15,Inland QLD
AUS,Australia,4828,Camooweal,LowRes,Australia CR15,Inland QLD
AUS,Australia,4829,Boulia,LowRes,Australia CR15,Inland QLD
AUS,Australia,4830,Doomadgee,LowRes,Australia CR14,Gulf
AUS,Australia,4849,Cardwell,LowRes,Australia CR10,Ingham
AUS,Australia,4850,Allingham,LowRes,Australia CR15,Inland QLD
AUS,Australia,4852,Wongaling Beach,LowRes,Australia CR10,Ingham
AUS,Australia,4854,Tully,LowRes,Australia CR10,Ingham
AUS,Australia,4855,El Arish,LowRes,Australia CR10,Ingham
AUS,Australia,4856,Silkwood,LowRes,Australia CR10,Ingham
AUS,Australia,4858,Mourilyan,LowRes,Australia CR10,Ingham
AUS,Australia,4859,South Johnstone,LowRes,Australia CR10,Ingham
AUS,Australia,4860,Innisfail,LowRes,Australia CR11,Cairns
AUS,Australia,4861,Babinda,LowRes,Australia CR11,Cairns
AUS,Australia,4865,Gordonvale,LowRes,Australia CR11,Cairns
AUS,Australia,4868,Bayview Heights,LowRes,Australia CR11,Cairns
AUS,Australia,4869,Bentley Park,LowRes,Australia CR11,Cairns
AUS,Australia,4870,Cairns,LowRes,Australia CR11,Cairns
AUS,Australia,4871,Yarrabah,LowRes,Australia CR12,Cape York
AUS,Australia,4872,Dimbulah,LowRes,Australia CR10,Ingham
AUS,Australia,4873,Mossman,LowRes,Australia CR11,Cairns
AUS,Australia,4874,Weipa,LowRes,Australia CR13,Fair Cape
AUS,Australia,4875,Thursday Island,LowRes,Australia CR13,Fair Cape
AUS,Australia,4876,Bamaga,LowRes,Australia CR13,Fair Cape
AUS,Australia,4877,Port Douglas,LowRes,Australia CR11,Cairns
AUS,Australia,4878,Holloways Beach,LowRes,Australia CR11,Cairns
AUS,Australia,4879,Clifton Beach,LowRes,Australia CR11,Cairns
AUS,Australia,4880,Mareeba,LowRes,Australia CR11,Cairns
AUS,Australia,4881,Kuranda,LowRes,Australia CR11,Cairns
AUS,Australia,4882,Tolga,LowRes,Australia CR11,Cairns
AUS,Australia,4883,Atherton,LowRes,Australia CR11,Cairns
AUS,Australia,4884,Yungaburra,LowRes,Australia CR11,Cairns
AUS,Australia,4885,Malanda,LowRes,Australia CR10,Ingham
AUS,Australia,4886,Millaa Millaa,LowRes,Australia CR10,Ingham
AUS,Australia,4887,Herberton,LowRes,Australia CR12,Cape York
AUS,Australia,4888,Ravenshoe,LowRes,Australia CR10,Ingham
AUS,Australia,4890,Normanton,LowRes,Australia CR14,Gulf
AUS,Australia,4891,Karumba,LowRes,Australia CR14,Gulf
AUS,Australia,4892,Aurukun,LowRes,Australia CR12,Cape York
AUS,Australia,4895,Cooktown,LowRes,Australia CR11,Cairns
AUS,Australia,5000,Adelaide,LowRes,Australia CR27,Adelaide
AUS,Australia,5006,North Adelaide,LowRes,Australia CR27,Adelaide
AUS,Australia,5007,West Hindmarsh,LowRes,Australia CR27,Adelaide
AUS,Australia,5008,West Croydon,LowRes,Australia CR27,Adelaide
AUS,Australia,5009,Beverley,LowRes,Australia CR27,Adelaide
AUS,Australia,5010,Angle Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5011,Woodville,LowRes,Australia CR27,Adelaide
AUS,Australia,5012,Woodville North,LowRes,Australia CR27,Adelaide
AUS,Australia,5013,Wingfield,LowRes,Australia CR27,Adelaide
AUS,Australia,5014,Adelaide,LowRes,Australia CR27,Adelaide
AUS,Australia,5015,Birkenhead,LowRes,Australia CR27,Adelaide
AUS,Australia,5016,Largs Bay,LowRes,Australia CR27,Adelaide
AUS,Australia,5017,Taperoo,LowRes,Australia CR27,Adelaide
AUS,Australia,5018,North Haven,LowRes,Australia CR27,Adelaide
AUS,Australia,5019,Semaphore Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5020,West Lakes Shore,LowRes,Australia CR27,Adelaide
AUS,Australia,5021,West Lakes,LowRes,Australia CR27,Adelaide
AUS,Australia,5022,Tennyson,LowRes,Australia CR27,Adelaide
AUS,Australia,5023,Seaton,LowRes,Australia CR27,Adelaide
AUS,Australia,5024,West Beach,LowRes,Australia CR27,Adelaide
AUS,Australia,5025,Kidman Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5031,Thebarton,LowRes,Australia CR27,Adelaide
AUS,Australia,5032,Brooklyn Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5033,West Richmond,LowRes,Australia CR27,Adelaide
AUS,Australia,5034,Wayville,LowRes,Australia CR27,Adelaide
AUS,Australia,5035,Everard Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5037,Glandore,LowRes,Australia CR27,Adelaide
AUS,Australia,5038,Plympton Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5039,Clarence Gardens,LowRes,Australia CR27,Adelaide
AUS,Australia,5040,Novar Gardens,LowRes,Australia CR27,Adelaide
AUS,Australia,5041,Westbourne Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5042,Clovelly Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5043,Marion,LowRes,Australia CR27,Adelaide
AUS,Australia,5044,Glengowrie,LowRes,Australia CR27,Adelaide
AUS,Australia,5045,Glenelg,LowRes,Australia CR27,Adelaide
AUS,Australia,5046,Warradale,LowRes,Australia CR27,Adelaide
AUS,Australia,5047,Sturt,LowRes,Australia CR27,Adelaide
AUS,Australia,5048,Brighton,LowRes,Australia CR27,Adelaide
AUS,Australia,5049,Kingston Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5050,Bellevue Heights,LowRes,Australia CR27,Adelaide
AUS,Australia,5051,Blackwood,LowRes,Australia CR27,Adelaide
AUS,Australia,5052,Belair,LowRes,Australia CR27,Adelaide
AUS,Australia,5061,Unley Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5062,Torrens Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5063,Eastwood,LowRes,Australia CR27,Adelaide
AUS,Australia,5064,Urrbrae,LowRes,Australia CR27,Adelaide
AUS,Australia,5065,Toorak Gardens,LowRes,Australia CR27,Adelaide
AUS,Australia,5066,Wattle Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5067,Rose Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5068,Kensington,LowRes,Australia CR27,Adelaide
AUS,Australia,5069,Stepney,LowRes,Australia CR27,Adelaide
AUS,Australia,5070,Marden,LowRes,Australia CR27,Adelaide
AUS,Australia,5072,Woodforde,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5073,Rostrevor,LowRes,Australia CR27,Adelaide
AUS,Australia,5074,Campbelltown,LowRes,Australia CR27,Adelaide
AUS,Australia,5075,Dernancourt,LowRes,Australia CR27,Adelaide
AUS,Australia,5076,Athelstone,LowRes,Australia CR27,Adelaide
AUS,Australia,5081,Walkerville,LowRes,Australia CR27,Adelaide
AUS,Australia,5082,Prospect,LowRes,Australia CR27,Adelaide
AUS,Australia,5083,Broadview,LowRes,Australia CR27,Adelaide
AUS,Australia,5084,Blair Athol,LowRes,Australia CR27,Adelaide
AUS,Australia,5085,Clearview,LowRes,Australia CR27,Adelaide
AUS,Australia,5086,Hillcrest,LowRes,Australia CR27,Adelaide
AUS,Australia,5087,Windsor Gardens,LowRes,Australia CR27,Adelaide
AUS,Australia,5088,Holden Hill,LowRes,Australia CR27,Adelaide
AUS,Australia,5089,Highbury,LowRes,Australia CR27,Adelaide
AUS,Australia,5090,Hope Valley,LowRes,Australia CR27,Adelaide
AUS,Australia,5091,Vista,LowRes,Australia CR27,Adelaide
AUS,Australia,5092,Modbury Heights,LowRes,Australia CR27,Adelaide
AUS,Australia,5093,Valley View,LowRes,Australia CR27,Adelaide
AUS,Australia,5094,Dry Creek,LowRes,Australia CR27,Adelaide
AUS,Australia,5095,Mawson Lakes,LowRes,Australia CR27,Adelaide
AUS,Australia,5096,Gulfview Heights,LowRes,Australia CR27,Adelaide
AUS,Australia,5097,Redwood Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5098,Walkley Heights,LowRes,Australia CR27,Adelaide
AUS,Australia,5106,Salisbury South,LowRes,Australia CR27,Adelaide
AUS,Australia,5107,Green Fields,LowRes,Australia CR27,Adelaide
AUS,Australia,5108,Salisbury North,LowRes,Australia CR27,Adelaide
AUS,Australia,5109,Salisbury Heights,LowRes,Australia CR27,Adelaide
AUS,Australia,5110,Waterloo Corner,LowRes,Australia CR27,Adelaide
AUS,Australia,5111,Edinburgh,LowRes,Australia CR27,Adelaide
AUS,Australia,5112,Hillbank,LowRes,Australia CR27,Adelaide
AUS,Australia,5113,Elizabeth North,LowRes,Australia CR27,Adelaide
AUS,Australia,5114,One Tree Hill,LowRes,Australia CR27,Adelaide
AUS,Australia,5115,Kudla,LowRes,Australia CR27,Adelaide
AUS,Australia,5116,Hillier,LowRes,Australia CR27,Adelaide
AUS,Australia,5117,Angle Vale,LowRes,Australia CR27,Adelaide
AUS,Australia,5118,Gawler,LowRes,Australia CR26,East Eyre and York Peninsulas
AUS,Australia,5120,Virginia,LowRes,Australia CR27,Adelaide
AUS,Australia,5121,Penfield Gardens,LowRes,Australia CR27,Adelaide
AUS,Australia,5125,Golden Grove,LowRes,Australia CR27,Adelaide
AUS,Australia,5126,Yatala Vale,LowRes,Australia CR27,Adelaide
AUS,Australia,5127,Wynn Vale,LowRes,Australia CR27,Adelaide
AUS,Australia,5131,Houghton,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5132,Paracombe,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5133,Inglewood,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5134,Montacute,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5136,Norton Summit,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5137,Ashton,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5138,Basket Range,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5139,Forest Range,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5140,Greenhill,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5141,Summertown,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5142,Uraidla,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5144,Carey Gully,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5150,Leawood Gardens,LowRes,Australia CR27,Adelaide
AUS,Australia,5151,Piccadilly,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5152,Cleland,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5153,Echunga,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5154,Aldgate,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5155,Bridgewater,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5156,Upper Sturt,LowRes,Australia CR28,Adelaide Hills and South coast
AUS,Australia,5157,Clarendon,LowRes,Australia CR27,Adelaide
AUS,Australia,5158,Trott Park,LowRes,Australia CR27,Adelaide
AUS,Australia,5159,Flagstaff Hill,LowRes,Australia CR27,Adelaide
AUS,Australia,5160,Lonsdale,LowRes,Australia CR27,Adelaide
